address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x19c320b43744254ebdbcb1f1bd0e2a3dc08e01dc,description_v1111_1,1,16794.0,15930.0,864.0,1.0,False
0x1a94656a6245379bc0d9c64c402197528edb2bd1,description_v1111_1,1,3228.0,2394.0,834.0,1.0,False
0x1bb28e79f2482df6bf60efc7a33365703bcf1536,description_v1111_5,1,816.0,473.0,343.0,1.0,False
0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8,description_v1111_5,1,10410.0,9658.0,752.0,1.0,False
0x1ce865c81e76aafd2003e69acd2d196d19aac144,description_v1111_2,1,4167.0,3670.0,497.0,1.0,False
0x1e143b2588705dfea63a17f2032ca123df995ce0,description_v1111_5,1,1007.0,582.0,425.0,1.0,False
0x2101e480e22c953b37b9d0fe6551c1354fe705e6,description_v1111_4,1,5359.0,4909.0,450.0,1.0,False
0x22a97c80d7e0a9ae616737e3b8b531248f4ef91d,description_v1111_5,1,3692.0,2871.0,821.0,1.0,False
0x22dccfa39dbe59cd3f27e6531b33b5101bb2a70d,description_v1111_5,1,5394.0,4754.0,640.0,1.0,False
0x23ea10cc1e6ebdb499d24e45369a35f43627062f,description_v1111_5,1,1550.0,923.0,627.0,1.0,False
0x24f0bb6c9b2c3db66603fa0ec07ab0cf55cdd387,description_v1111_5,1,979.0,622.0,357.0,1.0,False
0x25a06d4e1f804ce62cf11b091180a5c84980d93a,description_v1111_5,1,9145.0,8260.0,885.0,1.0,False
0x269a6ffb97325e8e371f067fea216c9f62848833,description_v1111_5,1,4309.0,3168.0,1141.0,1.0,False
0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,description_v1111_5,1,2249.0,1511.0,738.0,1.0,False
0x29488e24cfdaa52a0b837217926c0c0853db7962,description_v1111_3,1,6534.0,5926.0,608.0,1.0,False
0x2956356cd2a2bf3202f771f50d3d14a367b48070,description_v1111_5,1,1603.0,1025.0,578.0,1.0,False
0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,description_v1111_5,1,5604.0,4868.0,736.0,1.0,False
0x2af47a65da8cd66729b4209c22017d6a5c2d2400,description_v1111_5,1,18589.0,17986.0,603.0,1.0,False
0x2b78a837c37549539c62ab54a235a8e19fea812f,description_v1111_4,1,2008.0,1361.0,647.0,1.0,False
0x2cbc6812cff0b1113bf2808ffce6d83b97afd345,description_v1111_5,1,1458.0,874.0,584.0,1.0,False
0x2fa0ac498d01632f959d3c18e38f4390b005e200,description_v1111_5,1,2269.0,1618.0,651.0,1.0,False
0x30c92c69d38cfacbb28081490f8cd7558d441903,description_v1111_5,1,4705.0,4259.0,446.0,1.0,False
0x30cefbcb5c26a5b19a019092ab8d09f8739c904f,description_v1111_5,1,12252.0,11633.0,619.0,1.0,False
0x336db6c1ead9cc4d5b0a33ac03c057e20640126a,description_v1111_2,1,4320.0,3410.0,910.0,1.0,False
0x37304b0ab297f13f5520c523102797121182fb5b,description_v1111_1,1,14584.0,13926.0,658.0,1.0,False
0x373c55c277b866a69dc047cad488154ab9759466,description_v1111_5,1,2945.0,2576.0,369.0,1.0,True
0x39a31ccd63cd1b186392654a2d520f73cc19274f,description_v1111_5,1,3853.0,2437.0,1416.0,1.0,False
0x3a8a97123bccd826228e5eb4144b48cce169517b,description_v1111_5,1,4472.0,3726.0,746.0,1.0,False
0x3c020e014069df790d4f4e63fd297ba4e1c8e51f,description_v1111_5,1,3181.0,2325.0,856.0,1.0,False
0x3c1634291868ddffa037222991babfccd8400921,description_v1111_4,1,4875.0,3717.0,1158.0,1.0,False
0x3da71558a40f63b960196cc0679847ff50fad22b,description_v1111_5,1,2082.0,1355.0,727.0,1.0,False
0x3e22bb2279d6bea3cfe57f3ed608fc3b1deadadf,description_v1111_5,1,9025.0,8323.0,702.0,1.0,False
0x40a05d4ce308bf600cb275d7a3e9113518f59c54,description_v1111_3,1,2699.0,2014.0,685.0,1.0,False
0x41849f3bd33ced4a21c73fddd4a595e22a3c2251,description_v1111_4,1,941.0,564.0,377.0,1.0,False
0x446d1696a5527018453cda3d67aa4c2cd189b9f6,description_v1111_5,1,23488.0,21912.0,1576.0,1.0,False
0x44e081cac2406a4efe165178c2a4d77f7a7854d4,description_v1111_5,1,1831.0,1164.0,667.0,1.0,False
0x46403e94529fc04d04c9c393beab1d050ef06409,description_v1111_5,1,2136.0,1513.0,623.0,1.0,False
