address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x47841c761b02a8c33e3ff2b13d6497d72e539eb6,bytecode_4,1,2121.0,1821.0,300.0,1.0,True
0x47a778209f0b0933d855d8bff426e967db1a1963,bytecode_4,1,2222.0,2059.0,163.0,0.0,0
0x48028860a0bd4432e87c16ca80fa9b9c40144abe,bytecode_1,1,1945.0,1727.0,218.0,1.0,False
0x4817d74db306a6547f18d462f187affefaac313e,bytecode_5,1,2789.0,2538.0,251.0,1.0,True
0x48461f602e5c371783b54a6a197a05b53a2c2b97,bytecode_3,1,1847.0,1672.0,175.0,1.0,True
0x4865a4d8e52e3754fc0e20ad0146660ad053fd44,bytecode_4,1,1825.0,1678.0,147.0,0.0,0
0x48bd67ad140c9d10f94099c1cef7ab17d90ac335,bytecode_4,1,3013.0,2754.0,259.0,1.0,False
0x48bf5e13a1ee8bd4385c182904b3abf73e042675,bytecode_5,1,1959.0,1711.0,248.0,1.0,True
0x48e4562b66df6824811c1171fdf9d5814a5b42ef,bytecode_4,1,3812.0,3619.0,193.0,1.0,True
0x49102622791a58abe990a0ac68ec3f4366c5b2b1,bytecode_5,1,4036.0,3769.0,267.0,1.0,True
0x499197314f9903a1ba9bed7ee54cd9eee5900e49,bytecode_4,1,6240.0,5930.0,310.0,1.0,True
0x4a5daa5e60d6128ea7ee21821f13ab625dad952e,bytecode_4,1,2879.0,2714.0,165.0,0.0,0
0x4ab4ebf4ffafb874517c9feb2433c9f925463eed,bytecode_4,1,2208.0,1893.0,315.0,1.0,True
0x4ad96fc9f73f84ce7c543af44bdb0279b95a422b,bytecode_4,1,2839.0,2164.0,675.0,1.0,False
0x4ae4aa1fcee87dffcac0a346a1e201f17a2ed26f,bytecode_4,1,2976.0,2808.0,168.0,0.0,0
0x4b6ddb08e3ca085dd52266e7fd8ec91010f6f8b5,bytecode_4,1,5634.0,5285.0,349.0,1.0,True
0x4b855725bb816b7e2b3e67bcffe0436b407675ae,bytecode_1,1,1867.0,1564.0,303.0,1.0,False
0x4b9c13e932de7597997d2f75e03616cba5413511,bytecode_4,1,2625.0,2423.0,202.0,0.0,0
0x4bbdeadf8334e8a85d3e22ec090af74c3a673118,bytecode_3,1,3112.0,2823.0,289.0,1.0,False
0x4bc78f6619991b029b867b6d88d39c196332aba3,bytecode_3,1,8311.0,8013.0,298.0,1.0,False
0x4c2e198cf5ee4ca4d6e9e0c1b2b954f9101c7fc1,bytecode_5,1,3208.0,2657.0,551.0,1.0,False
0x4c78ea05e229dd85a4f8020874f30bc69fe15fc9,bytecode_4,1,6017.0,5845.0,172.0,0.0,0
0x4d0425e47ee2d16b94c036715dfcb52a0cebc4dc,bytecode_1,1,4042.0,3752.0,290.0,1.0,False
0x4d6ec066345e3466d9e970caad4732983ae4bc2c,bytecode_3,1,4184.0,3965.0,219.0,1.0,True
0x4e61ba9c25d43e802c6be8d160432e4989dea1fc,bytecode_3,1,2566.0,2254.0,312.0,1.0,False
0x4e67f72bae98f02f5d11f4455427128aa6969e87,bytecode_1,1,3988.0,3427.0,561.0,1.0,False
0x4e7f1707d2bd6d35015a76addea244e4345e17cb,bytecode_4,1,2250.0,2033.0,217.0,0.0,0
0x4f417f4c6579bfaf712026690317d90405ade95e,bytecode_4,1,2558.0,2312.0,246.0,1.0,False
0x4f800a45631f2c74ef2d37201adf417b3b90ad3c,bytecode_3,1,3538.0,3240.0,298.0,1.0,False
0x4f9048d95616dbf7acc16fc4179f5ac6ee37bce6,bytecode_1,1,1436.0,1104.0,332.0,1.0,False
0x4fbcfa90ac5a1f7f70b7ecc6dc1589bbe6904b02,bytecode_4,1,8258.0,8009.0,249.0,0.0,0
0x5030f2fc18658a6de748cb23cbac9b2df2595618,bytecode_4,1,1328.0,1120.0,208.0,0.0,0
0x50abfc76b637b70571c301071f7ce660c1c3d847,bytecode_1,1,1325.0,1073.0,252.0,1.0,False
0x50cb61afa3f023d17276dcfb35abf85c710d1cff,bytecode_5,1,3528.0,3241.0,287.0,1.0,False
0x513c07e83237124e08672be4c8d481246d6f03f2,bytecode_3,1,5519.0,5238.0,281.0,1.0,False
0x51996c0a12526138815407bc61135fed50c0d136,bytecode_4,1,1301.0,975.0,326.0,1.0,False
0x51a2b1a38ec83b56009d5e28e6222dbb56c23c22,bytecode_4,1,5459.0,5218.0,241.0,0.0,0
0x51cf271deceb13b1711a9b5108917f43ea65fd05,bytecode_4,1,3133.0,2928.0,205.0,0.0,0
0x520ac2c0001f8be421951227b86ebd4e89a8c34c,bytecode_2,1,4344.0,4103.0,241.0,1.0,False
0x522e7ff686caf7ee5a4063b577ccc7f07054294b,bytecode_2,1,2596.0,2324.0,272.0,1.0,False
0x5239f2580d5305eb56a06fe6b2c1506478d965cc,bytecode_4,1,3510.0,3364.0,146.0,0.0,0
0x5346d0f80e2816fad329f2c140c870ffc3c3e2ef,bytecode_5,1,1478.0,1251.0,227.0,1.0,False
0x5391362afb8614b60e0193c130abc8f3af372bb5,bytecode_4,1,2177.0,1995.0,182.0,0.0,0
0x53b04999c1ff2d77fcdde98935bb936a67209e4c,bytecode_4,1,2416.0,2193.0,223.0,0.0,0
0x53c2c4ee7e625d0e415288d6e4e3f38a1bcb2038,bytecode_2,1,1742.0,1517.0,225.0,1.0,True
0x540834aa7a6f445b9cd960dd52ea41d382898538,bytecode_3,1,11176.0,10876.0,300.0,1.0,False
0x544789c586ddaed07ffb23f41ca1334232cb1804,bytecode_1,1,3107.0,2901.0,206.0,1.0,True
