address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0xab5cffaaec03efc94ab5c0c4c0bc85ae2b2b65ac,elipmoc_3,1,2201.0,1635.0,566.0,1.0,False
0xabefec93451a2cd5d864ff7b0b1604dfc60e9688,elipmoc_1,1,6473.0,6033.0,440.0,1.0,False
0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009,elipmoc_3,1,2557.0,1929.0,628.0,1.0,False
0xaf7aea249098f2c2f50cc11d4000ccf798194373,elipmoc_3,1,3215.0,2665.0,550.0,1.0,False
0xb1690c08e213a35ed9bab7b318de14420fb57d8c,elipmoc_2,1,3337.0,2759.0,578.0,1.0,False
0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,elipmoc_3,1,5904.0,5527.0,377.0,1.0,True
0xb453b2c67d70f1e19ce770296c7d2f35cb7cdfd8,elipmoc_3,1,9943.0,9370.0,573.0,1.0,True
0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,elipmoc_4,1,6835.0,6462.0,373.0,1.0,False
0xb59a226a2b8a2f2b0512baa35cc348b6b213b671,elipmoc_1,1,4291.0,3464.0,827.0,1.0,False
0xb6bbf89c3dbba20cb4d5cabaa4a386acbbab455e,elipmoc_5,1,1824.0,1296.0,528.0,1.0,False
0xb9ab8eed48852de901c13543042204c6c569b811,elipmoc_1,1,14286.0,13535.0,751.0,1.0,False
0xb9dad061b4ada5825abc2c9914e89181c0cdc56c,elipmoc_5,1,4428.0,3613.0,815.0,1.0,False
0xb9fbe1315824a466d05df4882ffac592ce9c009a,elipmoc_4,1,5874.0,5142.0,732.0,1.0,False
0xba69e7c96e9541863f009e713caf26d4ad2241a0,elipmoc_4,1,3195.0,2806.0,389.0,1.0,False
0xbb9bc244d798123fde783fcc1c72d3bb8c189413,elipmoc_3,1,16184.0,15728.0,456.0,1.0,True
0xbc4191167d4b0251cab5201a527daa8a7d3846b0,elipmoc_5,1,7154.0,6551.0,603.0,1.0,False
0xbd2ed3e85faa3433c068c7b3f9c8c7d839ce88d7,elipmoc_1,1,2648.0,1885.0,763.0,1.0,False
0xbd73e675e1fa3d60a302c797df5c82e558da7ce1,elipmoc_5,1,6410.0,5757.0,653.0,1.0,False
0xbf29685856fae1e228878dfb35b280c0adcc3b05,elipmoc_4,1,5267.0,4681.0,586.0,1.0,False
0xbf2aeab03b82c182599930217272ef0fc5cf662b,elipmoc_3,"This model's maximum context length is 32768 tokens. However, your messages resulted in 34979 tokens. Please reduce the length of the messages.",0.0,0.0,0.0,0.0,0
0xbf35faa9c265baf50c9cff8c389c363b05753275,elipmoc_3,1,7335.0,6973.0,362.0,1.0,True
0xbf4ed7b27f1d666546e30d74d50d173d20bca754,elipmoc_3,1,1146.0,581.0,565.0,1.0,False
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,elipmoc_1,1,2332.0,1668.0,664.0,1.0,False
0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,elipmoc_4,1,3608.0,2544.0,1064.0,1.0,False
0xc330c1a3c7db9c75f60aed0a9b7c0fc5fa22d5a2,elipmoc_3,1,6102.0,4887.0,1215.0,1.0,False
0xc39d73fca64d4ffe2c78fb17e61b9c8489f7c5fb,elipmoc_4,1,2507.0,2024.0,483.0,1.0,False
0xc7c9b856d33651cc2bcd9e0099efa85f59f78302,elipmoc_3,1,14656.0,13818.0,838.0,1.0,True
0xc83355ef25a104938275b46cffd94bf9917d0691,elipmoc_3,1,4446.0,4004.0,442.0,1.0,True
0xcafe1a77e84698c83ca8931f54a755176ef75f2c,elipmoc_3,1,6032.0,4941.0,1091.0,1.0,False
0xcb47c89cb17c10b719fc5ed9665bae157cac2cb1,elipmoc_3,1,22121.0,21398.0,723.0,1.0,False
0xcc89405e3cfd38412093840a3ac2f851dd395dfb,elipmoc_3,1,2541.0,2019.0,522.0,1.0,False
0xcd806502ad2f9aeb32e23f8d647341d4b568201d,elipmoc_4,1,6368.0,5705.0,663.0,1.0,False
0xce00901a0638d758d6f89d59dfa32120d2259b0c,elipmoc_1,1,23482.0,22424.0,1058.0,1.0,False
0xd18475521245a127a933a4fcaf99e8c45a416f7e,elipmoc_5,1,6008.0,5559.0,449.0,1.0,False
0xd216153c06e857cd7f72665e0af1d7d82172f494,elipmoc_3,1,17919.0,17331.0,588.0,1.0,False
0xd2344f06ce022a7424619b2af222e71b65824975,elipmoc_3,1,3157.0,2795.0,362.0,1.0,True
0xd2bfceeab8ffa24cdf94faa2683df63df4bcbdc8,elipmoc_3,1,8705.0,7384.0,1321.0,1.0,True
0xd48b633045af65ff636f3c6edd744748351e020d,elipmoc_4,1,13090.0,12630.0,460.0,1.0,False
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,elipmoc_2,1,835.0,490.0,345.0,1.0,False
0xd64b1bf6fcab5add75041c89f61816c2b3d5e711,elipmoc_5,1,4917.0,4053.0,864.0,1.0,False
0xd76b5c2a23ef78368d8e34288b5b65d616b746ae,elipmoc_2,1,3622.0,2915.0,707.0,1.0,False
0xd79b4c6791784184e2755b2fc1659eaab0f80456,elipmoc_1,1,3017.0,2385.0,632.0,1.0,False
0xda4a4626d3e16e094de3225a751aab7128e96526,elipmoc_1,1,7403.0,7027.0,376.0,1.0,False
0xda8d7ff0d043848a689125e2c7ab87b16a0cbe81,elipmoc_3,1,23151.0,21172.0,1979.0,1.0,False
0xdd17d00c4bba48008d49bb4cc292819f5a4282d4,elipmoc_5,1,4837.0,4081.0,756.0,1.0,False
0xe01e2a3ceafa8233021fc759e5a69863558326b6,elipmoc_4,1,6930.0,5964.0,966.0,1.0,False
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a,elipmoc_2,1,3107.0,2282.0,825.0,1.0,False
0xe2e5d0e1422e927abab19ad2067f802ad07fb364,elipmoc_4,1,10390.0,9729.0,661.0,1.0,False
